#, TTO, Mark,   Time,   Alt Ft, hPa, Dif Ft,  H Ft, L Ft, inHg, Temp, Tcpu, Vbat, VbatAv, Wind mps, Wind mph, Wind Ave, Wind Max, AflowMin, Wind Error
14319, 04:03:36, 0, 16:02:25,  576.6, 992.335, 576.6, 586.5, -15.7, 29.84711, 128.38, 117.93, 3.58, 3.58, 0.0000, 0.0000, 0.6629, 16.2048, 0.0000, 0
14320, 04:03:37, 0, 16:02:26,  575.8, 992.363, 575.8, 586.5, -15.7, 29.84724, 128.37, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.6147, 16.2048, 0.0000, 0
14321, 04:03:38, 0, 16:02:27,  576.9, 992.322, 576.9, 586.5, -15.7, 29.84708, 128.37, 120.45, 3.57, 3.58, 1.2393, 2.7722, 0.6404, 16.2048, 0.0000, 0
14322, 04:03:39, 0, 16:02:28,  580.0, 992.210, 580.0, 586.5, -15.7, 29.84670, 128.35, 120.45, 3.59, 3.58, 0.8161, 1.8256, 0.6708, 16.2048, 0.0000, 0
14323, 04:03:40, 0, 16:02:29,  577.5, 992.300, 577.5, 586.5, -15.7, 29.84702, 128.37, 122.14, 3.65, 3.58, 1.9219, 4.2992, 0.7424, 16.2048, 0.0000, 0
14324, 04:03:41, 0, 16:02:30,  580.7, 992.187, 580.7, 586.5, -15.7, 29.84660, 128.37, 117.93, 3.58, 3.58, 0.0000, 0.0000, 0.6869, 16.2048, 0.0000, 0
14325, 04:03:42, 0, 16:02:31,  577.0, 992.318, 577.0, 586.5, -15.7, 29.84711, 128.37, 120.45, 3.59, 3.58, 0.0000, 0.0000, 0.6869, 16.2048, 0.0000, 0
14326, 04:03:43, 0, 16:02:32,  578.8, 992.255, 578.8, 586.5, -15.7, 29.84683, 128.37, 120.45, 3.60, 3.58, 0.0000, 0.0000, 0.6573, 16.2048, 0.0000, 0
14327, 04:03:44, 0, 16:02:33,  578.7, 992.259, 578.7, 586.5, -15.7, 29.84687, 128.37, 121.30, 3.64, 3.58, 0.0000, 0.0000, 0.6573, 16.2048, 0.0000, 0
14328, 04:03:45, 0, 16:02:34,  582.9, 992.106, 582.9, 586.5, -15.7, 29.84630, 128.38, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.6054, 16.2048, 0.0000, 0
14329, 04:03:46, 0, 16:02:35,  581.9, 992.143, 581.9, 586.5, -15.7, 29.84644, 128.36, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.6054, 16.2048, 0.0000, 0
14330, 04:03:47, 0, 16:02:36,  581.2, 992.167, 581.2, 586.5, -15.7, 29.84652, 128.37, 121.30, 3.60, 3.58, 0.0000, 0.0000, 0.5851, 16.2048, 0.0000, 0
14331, 04:03:48, 0, 16:02:37,  581.7, 992.152, 581.7, 586.5, -15.7, 29.84648, 128.38, 122.98, 3.58, 3.58, 0.0000, 0.0000, 0.5851, 16.2048, 0.0000, 0
14332, 04:03:49, 0, 16:02:38,  583.8, 992.074, 583.8, 586.5, -15.7, 29.84618, 128.39, 119.61, 3.58, 3.58, 0.0000, 0.0000, 0.5851, 16.2048, 0.0000, 0
14333, 04:03:50, 0, 16:02:39,  581.8, 992.147, 581.8, 586.5, -15.7, 29.84644, 128.39, 122.14, 3.58, 3.58, 0.0000, 0.0000, 0.5555, 16.2048, 0.0000, 0
14334, 04:03:51, 0, 16:02:40,  582.3, 992.127, 582.3, 586.5, -15.7, 29.84637, 128.39, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.5555, 16.2048, 0.0000, 0
14335, 04:03:52, 0, 16:02:41,  583.9, 992.073, 583.9, 586.5, -15.7, 29.84618, 128.39, 122.14, 3.58, 3.58, 1.9773, 4.4232, 0.6161, 16.2048, 0.0000, 0
14336, 04:03:53, 0, 16:02:42,  583.0, 992.102, 583.0, 586.5, -15.7, 29.84624, 128.40, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.6161, 16.2048, 0.0000, 0
14337, 04:03:54, 0, 16:02:43,  581.4, 992.159, 581.4, 586.5, -15.7, 29.84647, 128.41, 117.08, 3.64, 3.58, 0.0000, 0.0000, 0.5492, 16.2048, 0.0000, 0
14338, 04:03:55, 0, 16:02:44,  582.1, 992.138, 582.1, 586.5, -15.7, 29.84641, 128.40, 121.30, 3.59, 3.58, 0.0000, 0.0000, 0.5492, 16.2048, 0.0000, 0
14339, 04:03:56, 0, 16:02:45,  582.0, 992.140, 582.0, 586.5, -15.7, 29.84640, 128.39, 123.82, 3.59, 3.58, 0.6801, 1.5213, 0.5745, 16.2048, 0.0000, 0
14340, 04:03:57, 0, 16:02:46,  580.4, 992.198, 580.4, 586.5, -15.7, 29.84663, 128.40, 122.98, 3.57, 3.58, 0.0000, 0.0000, 0.5745, 16.2048, 0.0000, 0
14341, 04:03:58, 0, 16:02:47,  577.7, 992.294, 577.7, 586.5, -15.7, 29.84698, 128.39, 122.14, 3.64, 3.58, 0.3955, 0.8846, 0.5893, 16.2048, 0.0000, 0
14342, 04:03:59, 0, 16:02:48,  579.1, 992.243, 579.1, 586.5, -15.7, 29.84679, 128.37, 122.98, 3.59, 3.58, 2.1878, 4.8940, 0.6708, 16.2048, 0.0000, 0
14343, 04:04:00, 0, 16:02:49,  575.3, 992.379, 575.3, 586.5, -15.7, 29.84728, 128.37, 117.93, 3.56, 3.58, 0.3476, 0.7776, 0.6838, 16.2048, 0.0000, 0
14344, 04:04:01, 0, 16:02:50,  581.1, 992.173, 581.1, 586.5, -15.7, 29.84656, 128.37, 119.61, 3.60, 3.58, 1.5416, 3.4484, 0.7413, 16.2048, 0.0000, 0
14345, 04:04:02, 0, 16:02:51,  580.1, 992.209, 580.1, 586.5, -15.7, 29.84668, 128.38, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.7413, 16.2048, 0.0000, 0
14346, 04:04:03, 0, 16:02:52,  582.3, 992.128, 582.3, 586.5, -15.7, 29.84640, 128.38, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.7413, 16.2048, 0.0000, 0
14347, 04:04:04, 0, 16:02:53,  580.8, 992.182, 580.8, 586.5, -15.7, 29.84658, 128.38, 121.30, 3.58, 3.58, 0.9622, 2.1524, 0.7610, 16.2048, 0.0000, 0
14348, 04:04:05, 0, 16:02:54,  582.7, 992.114, 582.7, 586.5, -15.7, 29.84634, 128.38, 120.45, 3.57, 3.58, 0.0000, 0.0000, 0.7610, 16.2048, 0.0000, 0
14349, 04:04:06, 0, 16:02:55,  581.7, 992.149, 581.7, 586.5, -15.7, 29.84644, 128.39, 122.14, 3.58, 3.58, 2.0914, 4.6783, 0.8390, 16.2048, 0.0000, 0
14350, 04:04:07, 0, 16:02:56,  581.3, 992.165, 581.3, 586.5, -15.7, 29.84651, 128.39, 121.30, 3.58, 3.58, 1.2166, 2.7215, 0.8843, 16.2048, 0.0000, 0
14351, 04:04:08, 0, 16:02:57,  581.4, 992.161, 581.4, 586.5, -15.7, 29.84650, 128.38, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.8822, 16.2048, 0.0000, 0
14352, 04:04:09, 0, 16:02:58,  581.9, 992.143, 581.9, 586.5, -15.7, 29.84641, 128.41, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.7893, 16.2048, 0.0000, 0
14353, 04:04:10, 0, 16:02:59,  581.8, 992.146, 581.8, 586.5, -15.7, 29.84644, 128.40, 117.93, 3.61, 3.58, 1.0655, 2.3834, 0.8291, 16.2048, 0.0000, 0
14354, 04:04:11, 0, 16:03:00,  581.9, 992.142, 581.9, 586.5, -15.7, 29.84640, 128.41, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.8291, 16.2048, 0.0000, 0
14355, 04:04:12, 0, 16:03:01,  582.2, 992.132, 582.2, 586.5, -15.7, 29.84636, 128.42, 122.14, 3.58, 3.58, 0.0000, 0.0000, 0.8291, 16.2048, 0.0000, 0
14356, 04:04:13, 0, 16:03:02,  582.6, 992.118, 582.6, 586.5, -15.7, 29.84630, 128.45, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.8291, 16.2048, 0.0000, 0
14357, 04:04:14, 0, 16:03:03,  585.7, 992.005, 585.7, 586.5, -15.7, 29.84587, 128.45, 122.98, 3.57, 3.58, 0.0000, 0.0000, 0.8291, 16.2048, 0.0000, 0
14358, 04:04:15, 0, 16:03:04,  582.1, 992.135, 582.1, 586.5, -15.7, 29.84634, 128.45, 119.61, 3.59, 3.58, 0.0000, 0.0000, 0.8291, 16.2048, 0.0000, 0
14359, 04:04:16, 0, 16:03:05,  581.7, 992.151, 581.7, 586.5, -15.7, 29.84641, 128.45, 117.93, 3.58, 3.58, 0.0000, 0.0000, 0.8166, 16.2048, 0.0000, 0
14360, 04:04:17, 0, 16:03:06,  578.2, 992.277, 578.2, 586.5, -15.7, 29.84684, 128.45, 122.14, 3.59, 3.58, 2.6320, 5.8876, 0.9075, 16.2048, 0.0000, 0
14361, 04:04:18, 0, 16:03:07,  577.7, 992.294, 577.7, 586.5, -15.7, 29.84691, 128.46, 122.98, 3.57, 3.58, 0.0000, 0.0000, 0.9075, 16.2048, 0.0000, 0
14362, 04:04:19, 0, 16:03:08,  579.0, 992.249, 579.0, 586.5, -15.7, 29.84672, 128.49, 122.14, 3.56, 3.58, 0.0000, 0.0000, 0.9075, 16.2048, 0.0000, 0
14363, 04:04:20, 0, 16:03:09,  577.4, 992.307, 577.4, 586.5, -15.7, 29.84692, 128.51, 120.45, 3.59, 3.58, 0.0000, 0.0000, 0.8942, 16.2048, 0.0000, 0
14364, 04:04:21, 0, 16:03:10,  579.5, 992.229, 579.5, 586.5, -15.7, 29.84663, 128.51, 120.45, 3.60, 3.58, 0.0000, 0.0000, 0.8942, 16.2048, 0.0000, 0
14365, 04:04:22, 0, 16:03:11,  576.3, 992.344, 576.3, 586.5, -15.7, 29.84704, 128.51, 122.98, 3.57, 3.58, 1.3073, 2.9244, 0.9430, 16.2048, 0.0000, 0
14366, 04:04:23, 0, 16:03:12,  575.0, 992.393, 575.0, 586.5, -15.7, 29.84721, 128.53, 117.93, 3.56, 3.58, 0.5340, 1.1945, 0.9423, 16.2048, 0.0000, 0
14367, 04:04:24, 0, 16:03:13,  575.6, 992.371, 575.6, 586.5, -15.7, 29.84715, 128.53, 122.98, 3.57, 3.58, 0.9295, 2.0792, 0.9770, 16.2048, 0.0000, 0
14368, 04:04:25, 0, 16:03:14,  578.2, 992.275, 578.2, 586.5, -15.7, 29.84676, 128.53, 122.14, 3.65, 3.58, 0.0000, 0.0000, 0.9246, 16.2048, 0.0000, 0
14369, 04:04:26, 0, 16:03:15,  576.2, 992.347, 576.2, 586.5, -15.7, 29.84703, 128.57, 119.61, 3.58, 3.58, 0.0000, 0.0000, 0.8425, 16.2048, 0.0000, 0
14370, 04:04:27, 0, 16:03:16,  577.8, 992.289, 577.8, 586.5, -15.7, 29.84679, 128.58, 121.30, 3.64, 3.58, 0.0756, 0.1690, 0.8296, 16.2048, 0.0000, 0
14371, 04:04:28, 0, 16:03:17,  577.0, 992.320, 577.0, 586.5, -15.7, 29.84689, 128.59, 122.98, 3.58, 3.58, 0.2469, 0.5522, 0.8388, 16.2048, 0.0000, 0
14372, 04:04:29, 0, 16:03:18,  576.4, 992.343, 576.4, 586.5, -15.7, 29.84695, 128.61, 123.82, 3.59, 3.58, 1.2015, 2.6877, 0.8836, 16.2048, 0.0000, 0
14373, 04:04:30, 0, 16:03:19,  577.2, 992.312, 577.2, 586.5, -15.7, 29.84682, 128.63, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.8836, 16.2048, 0.0000, 0
14374, 04:04:31, 0, 16:03:20,  574.7, 992.404, 574.7, 586.5, -15.7, 29.84716, 128.64, 121.30, 3.65, 3.58, 0.0000, 0.0000, 0.8630, 16.2048, 0.0000, 0
14375, 04:04:32, 0, 16:03:21,  577.3, 992.310, 577.3, 586.5, -15.7, 29.84679, 128.66, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.8630, 16.2048, 0.0000, 0
14376, 04:04:33, 0, 16:03:22,  576.5, 992.338, 576.5, 586.5, -15.7, 29.84686, 128.68, 123.82, 3.59, 3.58, 0.0000, 0.0000, 0.8630, 16.2048, 0.0000, 0
14377, 04:04:34, 0, 16:03:23,  577.3, 992.309, 577.3, 586.5, -15.7, 29.84673, 128.70, 121.30, 3.59, 3.58, 0.3526, 0.7888, 0.8761, 16.2048, 0.0000, 0
14378, 04:04:35, 0, 16:03:24,  574.8, 992.397, 574.8, 586.5, -15.7, 29.84703, 128.73, 121.30, 3.59, 3.58, 0.0000, 0.0000, 0.8761, 16.2048, 0.0000, 0
14379, 04:04:36, 0, 16:03:25,  574.8, 992.399, 574.8, 586.5, -15.7, 29.84702, 128.74, 120.45, 3.64, 3.58, 1.9622, 4.3894, 0.9493, 16.2048, 0.0000, 0
14380, 04:04:37, 0, 16:03:26,  576.5, 992.337, 576.5, 586.5, -15.7, 29.84676, 128.77, 121.30, 3.59, 3.58, 1.2972, 2.9018, 0.9977, 16.2048, 0.0000, 0
14381, 04:04:38, 0, 16:03:27,  573.0, 992.462, 573.0, 586.5, -15.7, 29.84722, 128.78, 122.98, 3.66, 3.58, 0.0000, 0.0000, 0.9515, 16.2048, 0.0000, 0
14382, 04:04:39, 0, 16:03:28,  575.0, 992.392, 575.0, 586.5, -15.7, 29.84696, 128.81, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.9210, 16.2048, 0.0000, 0
14383, 04:04:40, 0, 16:03:29,  573.7, 992.438, 573.7, 586.5, -15.7, 29.84712, 128.84, 122.14, 3.57, 3.58, 0.4836, 1.0818, 0.8674, 16.2048, 0.0000, 0
14384, 04:04:41, 0, 16:03:30,  572.8, 992.470, 572.8, 586.5, -15.7, 29.84719, 128.83, 119.61, 3.57, 3.58, 0.1083, 0.2423, 0.8714, 16.2048, 0.0000, 0
14385, 04:04:42, 0, 16:03:31,  573.2, 992.455, 573.2, 586.5, -15.7, 29.84712, 128.88, 122.14, 3.59, 3.58, 0.1914, 0.4282, 0.8786, 16.2048, 0.0000, 0
14386, 04:04:43, 0, 16:03:32,  572.5, 992.481, 572.5, 586.5, -15.7, 29.84718, 128.90, 123.82, 3.60, 3.58, 1.7506, 3.9161, 0.9438, 16.2048, 0.0000, 0
14387, 04:04:44, 0, 16:03:33,  573.1, 992.461, 573.1, 586.5, -15.7, 29.84710, 128.91, 122.98, 3.56, 3.58, 1.7506, 3.9161, 1.0091, 16.2048, 0.0000, 398
14388, 04:04:45, 0, 16:03:34,  577.7, 992.294, 577.7, 586.5, -15.7, 29.84647, 128.93, 122.14, 3.58, 3.58, 1.3073, 2.9244, 1.0579, 16.2048, 0.0000, 0
14389, 04:04:46, 0, 16:03:35,  579.2, 992.241, 579.2, 586.5, -15.7, 29.84624, 128.96, 121.30, 3.57, 3.58, 0.0000, 0.0000, 1.0579, 16.2048, 0.0000, 0
14390, 04:04:47, 0, 16:03:36,  576.9, 992.323, 576.9, 586.5, -15.7, 29.84653, 128.98, 123.82, 3.57, 3.58, 0.3728, 0.8339, 1.0717, 16.2048, 0.0000, 0
14391, 04:04:48, 0, 16:03:37,  575.4, 992.375, 575.4, 586.5, -15.7, 29.84669, 129.01, 122.14, 3.58, 3.58, 2.8934, 6.4724, 1.1796, 16.2048, 0.0000, 0
14392, 04:04:49, 0, 16:03:38,  577.1, 992.314, 577.1, 586.5, -15.7, 29.84645, 129.02, 123.82, 3.56, 3.58, 0.0000, 0.0000, 1.1796, 16.2048, 0.0000, 0
14393, 04:04:50, 0, 16:03:39,  578.7, 992.257, 578.7, 586.5, -15.7, 29.84625, 129.05, 121.30, 3.59, 3.58, 0.9547, 2.1355, 1.2152, 16.2048, 0.0000, 0
14394, 04:04:51, 0, 16:03:40,  577.5, 992.302, 577.5, 586.5, -15.7, 29.84637, 129.08, 122.98, 3.57, 3.58, 0.3098, 0.6931, 1.2268, 16.2048, 0.0000, 0
14395, 04:04:52, 0, 16:03:41,  580.5, 992.194, 580.5, 586.5, -15.7, 29.84595, 129.09, 122.14, 3.57, 3.58, 1.1688, 2.6145, 1.1966, 16.2048, 0.0000, 0
14396, 04:04:53, 0, 16:03:42,  578.8, 992.254, 578.8, 586.5, -15.7, 29.84615, 129.12, 124.67, 3.59, 3.58, 0.2972, 0.6649, 1.2077, 16.2048, 0.0000, 0
14397, 04:04:54, 0, 16:03:43,  580.3, 992.202, 580.3, 586.5, -15.7, 29.84592, 129.15, 122.98, 3.59, 3.58, 0.3401, 0.7607, 1.2204, 16.2048, 0.0000, 0
14398, 04:04:55, 0, 16:03:44,  579.7, 992.223, 579.7, 586.5, -15.7, 29.84599, 129.19, 119.61, 3.58, 3.58, 0.0000, 0.0000, 1.2204, 16.2048, 0.0000, 0
14399, 04:04:56, 0, 16:03:45,  578.9, 992.252, 578.9, 586.5, -15.7, 29.84607, 129.18, 123.82, 3.57, 3.58, 0.0000, 0.0000, 1.1950, 16.2048, 0.0000, 0
14400, 04:04:57, 0, 16:03:46,  580.7, 992.187, 580.7, 586.5, -15.7, 29.84580, 129.22, 122.98, 3.57, 3.58, 0.0000, 0.0000, 1.1950, 16.2048, 0.0000, 0
14401, 04:04:58, 0, 16:03:47,  580.6, 992.190, 580.6, 586.5, -15.7, 29.84579, 129.25, 122.98, 3.58, 3.58, 0.0000, 0.0000, 1.1803, 16.2048, 0.0000, 0
14402, 04:04:59, 0, 16:03:48,  583.5, 992.084, 583.5, 586.5, -15.7, 29.84538, 129.27, 121.30, 3.59, 3.58, 0.0000, 0.0000, 1.0987, 16.2048, 0.0000, 0
14403, 04:05:00, 0, 16:03:49,  581.1, 992.173, 581.1, 586.5, -15.7, 29.84566, 129.30, 122.98, 3.59, 3.58, 0.0000, 0.0000, 1.0858, 16.2048, 0.0000, 0
14404, 04:05:01, 0, 16:03:50,  581.8, 992.146, 581.8, 586.5, -15.7, 29.84558, 129.33, 122.98, 3.67, 3.58, 0.1234, 0.2761, 1.0329, 16.2048, 0.0000, 0
14405, 04:05:02, 0, 16:03:51,  579.7, 992.222, 579.7, 586.5, -15.7, 29.84583, 129.37, 122.14, 3.64, 3.58, 0.0000, 0.0000, 1.0329, 16.2048, 0.0000, 0
14406, 04:05:03, 0, 16:03:52,  580.4, 992.196, 580.4, 586.5, -15.7, 29.84568, 129.38, 119.61, 3.56, 3.58, 0.0000, 0.0000, 1.0329, 16.2048, 0.0000, 0
14407, 04:05:04, 0, 16:03:53,  581.1, 992.171, 581.1, 586.5, -15.7, 29.84559, 129.40, 122.14, 3.66, 3.58, 0.0000, 0.0000, 0.9970, 16.2048, 0.0000, 0
14408, 04:05:05, 0, 16:03:54,  581.7, 992.150, 581.7, 586.5, -15.7, 29.84547, 129.46, 123.82, 3.58, 3.58, 1.4131, 3.1610, 1.0497, 16.2048, 0.0000, 0
14409, 04:05:06, 0, 16:03:55,  582.1, 992.135, 582.1, 586.5, -15.7, 29.84538, 129.49, 122.14, 3.56, 3.58, 0.0000, 0.0000, 0.9717, 16.2048, 0.0000, 0
14410, 04:05:07, 0, 16:03:56,  582.5, 992.122, 582.5, 586.5, -15.7, 29.84532, 129.51, 123.82, 3.59, 3.58, 0.0000, 0.0000, 0.9264, 16.2048, 0.0000, 0
14411, 04:05:08, 0, 16:03:57,  579.9, 992.215, 579.9, 586.5, -15.7, 29.84564, 129.53, 120.45, 3.58, 3.58, 0.0000, 0.0000, 0.9264, 16.2048, 0.0000, 0
14412, 04:05:09, 0, 16:03:58,  579.3, 992.236, 579.3, 586.5, -15.7, 29.84569, 129.55, 120.45, 3.58, 3.58, 0.0000, 0.0000, 0.9264, 16.2048, 0.0000, 0
14413, 04:05:10, 0, 16:03:59,  581.0, 992.177, 581.0, 586.5, -15.7, 29.84541, 129.57, 121.30, 3.56, 3.58, 1.9219, 4.2992, 0.9583, 16.2048, 0.0000, 0
14414, 04:05:11, 0, 16:04:00,  579.8, 992.220, 579.8, 586.5, -15.7, 29.84559, 129.62, 122.14, 3.58, 3.58, 0.0000, 0.0000, 0.9583, 16.2048, 0.0000, 0
14415, 04:05:12, 0, 16:04:01,  580.6, 992.190, 580.6, 586.5, -15.7, 29.84544, 129.64, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.9583, 16.2048, 0.0000, 0
14416, 04:05:13, 0, 16:04:02,  577.0, 992.320, 577.0, 586.5, -15.7, 29.84589, 129.67, 122.98, 3.59, 3.58, 2.1954, 4.9110, 1.0401, 16.2048, 0.0000, 0
14417, 04:05:14, 0, 16:04:03,  579.6, 992.225, 579.6, 586.5, -15.7, 29.84550, 129.69, 122.98, 3.60, 3.58, 0.0000, 0.0000, 1.0401, 16.2048, 0.0000, 0
14418, 04:05:15, 0, 16:04:04,  579.1, 992.245, 579.1, 586.5, -15.7, 29.84558, 129.70, 122.14, 3.58, 3.58, 0.0000, 0.0000, 1.0401, 16.2048, 0.0000, 0
14419, 04:05:16, 0, 16:04:05,  580.6, 992.191, 580.6, 586.5, -15.7, 29.84539, 129.72, 123.82, 3.57, 3.58, 0.9924, 2.2200, 1.0771, 16.2048, 0.0000, 0
14420, 04:05:17, 0, 16:04:06,  576.4, 992.341, 576.4, 586.5, -15.7, 29.84589, 129.76, 125.51, 3.57, 3.58, 1.6599, 3.7132, 1.0409, 16.2048, 0.0000, 0
14421, 04:05:18, 0, 16:04:07,  578.6, 992.260, 578.6, 586.5, -15.7, 29.84557, 129.79, 123.82, 3.59, 3.58, 1.5365, 3.4371, 1.0982, 16.2048, 0.0000, 0
14422, 04:05:19, 0, 16:04:08,  578.2, 992.276, 578.2, 586.5, -15.7, 29.84560, 129.79, 123.82, 3.58, 3.58, 0.2091, 0.4677, 1.1060, 16.2048, 0.0000, 0
14423, 04:05:20, 0, 16:04:09,  577.0, 992.318, 577.0, 586.5, -15.7, 29.84574, 129.82, 122.98, 3.58, 3.58, 2.0228, 4.5250, 1.1814, 16.2048, 0.0000, 0
14424, 04:05:21, 0, 16:04:10,  574.7, 992.403, 574.7, 586.5, -15.7, 29.84605, 129.82, 123.82, 3.57, 3.58, 1.2267, 2.7441, 1.2271, 16.2048, 0.0000, 0
14425, 04:05:22, 0, 16:04:11,  574.3, 992.416, 574.3, 586.5, -15.7, 29.84606, 129.88, 122.98, 3.57, 3.58, 0.1184, 0.2648, 1.1828, 16.2048, 0.0000, 0
14426, 04:05:23, 0, 16:04:12,  577.3, 992.308, 577.3, 586.5, -15.7, 29.84561, 129.90, 124.67, 3.58, 3.58, 0.0000, 0.0000, 1.1629, 16.2048, 0.0000, 0
14427, 04:05:24, 0, 16:04:13,  576.7, 992.329, 576.7, 586.5, -15.7, 29.84568, 129.91, 123.82, 3.67, 3.58, 0.0000, 0.0000, 1.1282, 16.2048, 0.0000, 0
14428, 04:05:25, 0, 16:04:14,  575.4, 992.375, 575.4, 586.5, -15.7, 29.84583, 129.94, 124.67, 3.57, 3.58, 1.0882, 2.4341, 1.1688, 16.2048, 0.0000, 0
14429, 04:05:26, 0, 16:04:15,  577.0, 992.320, 577.0, 586.5, -15.7, 29.84561, 129.97, 123.82, 3.58, 3.58, 0.6977, 1.5608, 1.1948, 16.2048, 0.0000, 0
14430, 04:05:27, 0, 16:04:16,  579.3, 992.236, 579.3, 586.5, -15.7, 29.84528, 129.99, 122.98, 3.59, 3.58, 0.0000, 0.0000, 1.1920, 16.2048, 0.0000, 0
14431, 04:05:28, 0, 16:04:17,  576.9, 992.324, 576.9, 586.5, -15.7, 29.84560, 130.02, 123.82, 3.58, 3.58, 0.0000, 0.0000, 1.1828, 16.2048, 0.0000, 0
14432, 04:05:29, 0, 16:04:18,  576.8, 992.325, 576.8, 586.5, -15.7, 29.84557, 130.03, 122.14, 3.58, 3.58, 0.0000, 0.0000, 1.1380, 16.2048, 0.0000, 0
14433, 04:05:30, 0, 16:04:19,  578.0, 992.283, 578.0, 586.5, -15.7, 29.84539, 130.07, 122.98, 3.57, 3.58, 0.0000, 0.0000, 1.1380, 16.2048, 0.0000, 0
14434, 04:05:31, 0, 16:04:20,  579.6, 992.227, 579.6, 586.5, -15.7, 29.84514, 130.09, 124.67, 3.57, 3.58, 0.0000, 0.0000, 1.1380, 16.2048, 0.0000, 399
14435, 04:05:32, 0, 16:04:21,  576.7, 992.331, 576.7, 586.5, -15.7, 29.84548, 130.14, 122.98, 3.57, 3.58, 0.0000, 0.0000, 1.1380, 16.2048, 0.0000, 0
14436, 04:05:33, 0, 16:04:22,  579.7, 992.222, 579.7, 586.5, -15.7, 29.84507, 130.16, 122.98, 3.57, 3.58, 0.4458, 0.9973, 1.1546, 16.2048, 0.0000, 0
14437, 04:05:34, 0, 16:04:23,  578.3, 992.272, 578.3, 586.5, -15.7, 29.84524, 130.19, 124.67, 3.57, 3.58, 0.0000, 0.0000, 1.1415, 16.2048, 0.0000, 0
14438, 04:05:35, 0, 16:04:24,  582.7, 992.114, 582.7, 586.5, -15.7, 29.84459, 130.22, 123.82, 3.58, 3.58, 0.5088, 1.1382, 1.1605, 16.2048, 0.0000, 0
14439, 04:05:36, 0, 16:04:25,  580.7, 992.186, 580.7, 586.5, -15.7, 29.84487, 130.25, 122.98, 3.59, 3.57, 0.0000, 0.0000, 1.0873, 16.2048, 0.0000, 0
14440, 04:05:37, 0, 16:04:26,  582.6, 992.120, 582.6, 586.5, -15.7, 29.84460, 130.27, 122.14, 3.65, 3.58, 0.4081, 0.9128, 1.0541, 16.2048, 0.0000, 0
14441, 04:05:38, 0, 16:04:27,  583.3, 992.095, 583.3, 586.5, -15.7, 29.84447, 130.29, 123.82, 3.57, 3.57, 1.3627, 3.0483, 1.1049, 16.2048, 0.0000, 0
14442, 04:05:39, 0, 16:04:28,  578.0, 992.285, 578.0, 586.5, -15.7, 29.84518, 130.32, 123.82, 3.58, 3.57, 0.0000, 0.0000, 1.1049, 16.2048, 0.0000, 0
14443, 04:05:40, 0, 16:04:29,  576.9, 992.325, 576.9, 586.5, -15.7, 29.84529, 130.35, 122.14, 3.57, 3.57, 0.0000, 0.0000, 1.0869, 16.2048, 0.0000, 0
14444, 04:05:41, 0, 16:04:30,  579.5, 992.230, 579.5, 586.5, -15.7, 29.84489, 130.36, 123.82, 3.60, 3.57, 0.0000, 0.0000, 1.0829, 16.2048, 0.0000, 0
14445, 04:05:42, 0, 16:04:31,  580.9, 992.179, 580.9, 586.5, -15.7, 29.84467, 130.39, 123.82, 3.56, 3.57, 0.0000, 0.0000, 1.0757, 16.2048, 0.0000, 0
14446, 04:05:43, 0, 16:04:32,  582.2, 992.132, 582.2, 586.5, -15.7, 29.84447, 130.43, 122.98, 3.57, 3.57, 0.0000, 0.0000, 1.0105, 16.2048, 0.0000, 0
14447, 04:05:44, 0, 16:04:33,  579.4, 992.234, 579.4, 586.5, -15.7, 29.84486, 130.47, 123.82, 3.57, 3.57, 2.1929, 4.9054, 1.0270, 16.2048, 0.0000, 0
14448, 04:05:45, 0, 16:04:34,  582.6, 992.120, 582.6, 586.5, -15.7, 29.84439, 130.46, 122.98, 3.57, 3.57, 0.0000, 0.0000, 0.9782, 16.2048, 0.0000, 0
14449, 04:05:46, 0, 16:04:35,  579.7, 992.222, 579.7, 586.5, -15.7, 29.84476, 130.50, 123.82, 3.59, 3.57, 1.8388, 4.1133, 1.0468, 16.2048, 0.0000, 0
14450, 04:05:47, 0, 16:04:36,  582.7, 992.115, 582.7, 586.5, -15.7, 29.84433, 130.52, 123.82, 3.59, 3.57, 0.0000, 0.0000, 1.0329, 16.2048, 0.0000, 0
14451, 04:05:48, 0, 16:04:37,  580.3, 992.201, 580.3, 586.5, -15.7, 29.84461, 130.58, 122.14, 3.57, 3.57, 0.0000, 0.0000, 0.9250, 16.2048, 0.0000, 0
